url,scheme,host,path,query,base_url,source_category,endpoint_type,endpoint_family,occurrences,found_in
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.234375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-119.8828125%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.234375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-119.8828125%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.178867663282006%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.5859375%2C%22ymin%22%3A55.178867663282006%2C%22xmax%22%3A-120.234375%2C%22ymax%22%3A55.3791104480105%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=geojson,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.9375%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.9375%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.9375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-120.9375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-119.53125%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-122.34375%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-120.9375%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-122.34375%2C%22ymin%22%3A54.16243396806781%2C%22xmax%22%3A-120.9375%2C%22ymax%22%3A54.97761367069628%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-122.34375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-120.9375%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-122.34375%2C%22ymin%22%3A54.97761367069628%2C%22xmax%22%3A-120.9375%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-123.75%2C%22ymin%22%3A58.07787626787517%2C%22xmax%22%3A-122.34375%2C%22ymax%22%3A58.81374171570782%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-123.75%2C%22ymin%22%3A58.07787626787517%2C%22xmax%22%3A-122.34375%2C%22ymax%22%3A58.81374171570782%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-123.75%2C%22ymin%22%3A58.81374171570782%2C%22xmax%22%3A-122.34375%2C%22ymax%22%3A59.5343180010956%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-123.75%2C%22ymin%22%3A58.81374171570782%2C%22xmax%22%3A-122.34375%2C%22ymax%22%3A59.5343180010956%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-125.15625%2C%22ymin%22%3A58.07787626787517%2C%22xmax%22%3A-123.75%2C%22ymax%22%3A58.81374171570782%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-125.15625%2C%22ymin%22%3A58.07787626787517%2C%22xmax%22%3A-123.75%2C%22ymax%22%3A58.81374171570782%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-125.15625%2C%22ymin%22%3A58.81374171570782%2C%22xmax%22%3A-123.75%2C%22ymax%22%3A59.5343180010956%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-125.15625%2C%22ymin%22%3A58.81374171570782%2C%22xmax%22%3A-123.75%2C%22ymax%22%3A59.5343180010956%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-126.5625%2C%22ymin%22%3A58.07787626787517%2C%22xmax%22%3A-125.15625%2C%22ymax%22%3A58.81374171570782%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-126.5625%2C%22ymin%22%3A58.07787626787517%2C%22xmax%22%3A-125.15625%2C%22ymax%22%3A58.81374171570782%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-126.5625%2C%22ymin%22%3A58.81374171570782%2C%22xmax%22%3A-125.15625%2C%22ymax%22%3A59.5343180010956%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=1%3D1&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-126.5625%2C%22ymin%22%3A58.81374171570782%2C%22xmax%22%3A-125.15625%2C%22ymax%22%3A59.5343180010956%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=10&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-112.50000000000001%2C%22ymin%22%3A40.979898069620155%2C%22xmax%22%3A-90%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-112.50000000000001%2C%22ymin%22%3A40.979898069620155%2C%22xmax%22%3A-90%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-112.50000000000001%2C%22ymin%22%3A55.7765730186677%2C%22xmax%22%3A-90%2C%22ymax%22%3A66.51326044311188%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-112.50000000000001%2C%22ymin%22%3A55.7765730186677%2C%22xmax%22%3A-90%2C%22ymax%22%3A66.51326044311188%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-135%2C%22ymin%22%3A40.979898069620155%2C%22xmax%22%3A-112.49999999999999%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-135%2C%22ymin%22%3A40.979898069620155%2C%22xmax%22%3A-112.49999999999999%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-135%2C%22ymin%22%3A55.7765730186677%2C%22xmax%22%3A-112.49999999999999%2C%22ymax%22%3A66.51326044311188%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-135%2C%22ymin%22%3A55.7765730186677%2C%22xmax%22%3A-112.49999999999999%2C%22ymax%22%3A66.51326044311188%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-157.5%2C%22ymin%22%3A40.979898069620155%2C%22xmax%22%3A-135%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-157.5%2C%22ymin%22%3A40.979898069620155%2C%22xmax%22%3A-135%2C%22ymax%22%3A55.7765730186677%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query?returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-157.5%2C%22ymin%22%3A55.7765730186677%2C%22xmax%22%3A-135%2C%22ymax%22%3A66.51326044311188%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https,services6.prod.bcwildfireservices.com,/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,returnGeometry=true&where=FIRE_STATUS%20%3C%3E%20%27Out%27&outSR=4326&outFields=*&inSR=4326&geometry=%7B%22xmin%22%3A-157.5%2C%22ymin%22%3A55.7765730186677%2C%22xmax%22%3A-135%2C%22ymax%22%3A66.51326044311188%2C%22spatialReference%22%3A%7B%22wkid%22%3A4326%7D%7D&geometryType=esriGeometryEnvelope&spatialRel=esriSpatialRelIntersects&geometryPrecision=6&resultType=tile&f=json,https://services6.prod.bcwildfireservices.com/ubm4tcTYICKBpist/arcgis/rest/services/BCWS_FirePerimeters_PublicView/FeatureServer/0/query,BCWS ArcGIS Service,ArcGIS REST,/services/BCWS_FirePerimeters_PublicView/FeatureServer/0,3,all_requests.txt; api_endpoints.txt; bcws_sources.txt
